ActivityHour,MET00,MET01,MET02,MET03,MET04,MET05,MET06,MET07,MET08,MET09,MET10,MET11,MET12,MET13,MET14,MET15,MET16,MET17,MET18,MET19,MET20,MET21,MET22,MET23,MET24,MET25,MET26,MET27,MET28,MET29,MET30,MET31,MET32,MET33,MET34,MET35,MET36,MET37,MET38,MET39,MET40,MET41,MET42,MET43,MET44,MET45,MET46,MET47,MET48,MET49,MET50,MET51,MET52,MET53,MET54,MET55,MET56,MET57,MET58,MET59
10/25/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 6:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 7:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 8:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 9:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 10:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 11:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 12:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 1:00:00 PM,10,10,10,10,26,32,26,30,30,28,36,28,28,32,28,26,12,12,28,34,42,32,32,36,28,32,26,30,28,38,30,32,12,12,12,26,12,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,12,10,10
10/25/2014 2:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 3:00:00 PM,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,26,32,32,10,10,10,10,26,12,28,26,12,32,12,10,12,10,10,10,12,10,30,12,10,12,10,10,10,12,10,10,10,10,10,10,10,10,12,10,10,10,10,10
10/25/2014 4:00:00 PM,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 5:00:00 PM,10,10,10,10,30,36,36,32,32,30,28,34,28,12,32,12,12,34,38,44,32,12,12,12,12,28,42,12,12,12,10,10,12,12,12,12,12,26,28,26,12,12,24,26,12,12,24,12,26,28,10,12,12,12,12,12,42,42,10,12
10/25/2014 6:00:00 PM,12,12,28,12,12,12,12,10,12,12,10,12,12,10,12,28,30,42,34,28,26,12,24,36,32,10,10,10,12,10,32,12,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,12,10,10,28,32,30,36,28,24,12,12,12,12
10/25/2014 7:00:00 PM,12,26,10,34,38,34,12,12,12,12,12,10,12,12,12,10,12,12,30,12,12,12,10,10,10,10,10,12,12,10,12,26,12,12,10,12,12,12,12,12,12,12,26,12,12,12,12,10,26,10,10,10,12,12,12,10,12,12,12,10
10/25/2014 8:00:00 PM,12,12,28,26,12,12,10,12,12,12,12,12,12,28,12,12,12,10,12,10,32,54,34,12,12,12,12,12,12,28,28,30,32,10,12,12,10,10,12,10,10,10,10,12,12,10,26,10,10,12,10,10,10,10,10,10,10,10,10,12
10/25/2014 9:00:00 PM,10,12,10,10,10,10,12,24,12,12,10,10,12,10,10,10,10,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,12,24,32,28,34,24,12,12,10,12,10,26,32,32
10/25/2014 10:00:00 PM,34,12,12,12,12,28,64,34,12,12,12,28,26,26,12,12,30,26,28,26,24,26,12,30,12,10,12,12,12,12,12,12,26,24,12,12,12,26,12,24,28,12,12,10,26,26,26,12,26,12,12,26,12,12,28,10,24,12,24,12
10/25/2014 11:00:00 PM,12,12,10,12,12,10,24,12,40,26,44,28,26,12,12,12,26,26,12,12,26,12,30,12,12,40,64,40,26,12,12,12,12,38,12,28,12,10,12,34,34,12,12,12,12,12,12,12,12,12,36,30,12,28,12,26,32,26,26,26
10/26/2014 12:00:00 AM,12,34,28,30,12,12,12,28,24,12,28,28,12,30,26,12,26,12,12,12,12,12,26,12,30,30,10,10,24,10,10,10,10,10,10,10,12,12,12,12,12,26,10,12,12,24,26,10,24,10,12,12,12,10,12,26,12,12,12,12
10/26/2014 1:00:00 AM,12,12,12,12,24,34,34,26,12,12,12,12,12,12,26,12,12,12,12,24,26,36,26,12,12,24,12,12,26,10,10,10,12,12,12,24,36,32,12,12,26,12,12,12,28,32,30,38,24,26,12,12,12,12,12,26,12,30,28,26
10/26/2014 2:00:00 AM,12,26,28,28,12,12,10,12,12,32,30,12,12,12,26,26,26,12,30,26,30,28,26,26,26,24,12,12,26,24,12,12,12,26,10,12,12,12,28,30,30,24,12,26,24,12,10,28,12,12,12,12,12,12,12,12,12,12,12,12
10/26/2014 3:00:00 AM,12,12,12,10,12,10,24,24,12,26,12,26,26,12,10,12,24,12,28,12,12,12,26,26,12,42,26,24,28,12,12,10,12,12,12,12,10,12,12,10,12,12,10,12,12,26,10,10,12,10,12,12,12,12,12,10,12,12,12,12
10/26/2014 4:00:00 AM,12,24,10,10,12,10,12,12,26,10,10,12,26,12,12,12,10,10,10,10,10,10,10,10,10,10,12,12,10,12,10,10,12,10,10,12,28,12,28,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/26/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/26/2014 6:00:00 AM,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10
10/26/2014 7:00:00 AM,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10
10/26/2014 8:00:00 AM,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,12,26,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10
10/26/2014 9:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10
10/26/2014 10:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,28,40,12,12,34,38,12,12,12,12,12,32,28,10,12,10,12,10,34,24,10,10,10,12,10,32,10,36,28,30,28,30,36,38,34,28,10,12,12,10,10,10
10/26/2014 11:00:00 AM,10,10,10,12,10,28,12,10,34,12,10,12,12,12,12,12,10,12,12,24,58,30,24,12,12,12,12,12,12,12,12,12,12,12,12,12,24,28,12,12,12,36,26,12,10,12,12,30,12,34,36,12,26,54,12,12,12,12,12,12
10/26/2014 12:00:00 PM,12,12,26,12,12,12,24,12,10,12,12,26,12,12,12,26,40,44,10,10,12,36,38,62,64,52,54,42,40,12,12,12,12,12,10,12,10,10,10,12,10,10,10,12,12,12,12,12,12,12,36,42,56,42,42,12,12,32,40,40
10/26/2014 1:00:00 PM,54,28,24,12,10,10,10,10,34,56,40,12,12,12,28,28,38,62,52,12,12,30,34,40,58,28,10,10,10,12,36,54,52,42,42,60,30,54,32,10,10,10,10,26,26,26,34,12,10,12,10,10,12,10,12,10,10,12,10,10
10/26/2014 2:00:00 PM,10,12,12,12,10,10,10,10,10,10,30,40,26,10,30,26,24,10,10,12,10,12,10,10,10,12,10,12,10,12,12,10,10,10,10,10,26,12,12,12,12,12,12,28,26,12,10,12,10,42,10,12,10,10,10,10,10,12,10,10
10/26/2014 3:00:00 PM,10,12,10,10,10,10,10,10,10,12,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,12,12,12,10,12,12,10,12,12,12,10,10,12,26,10,10,10,10,10,10,10,10
10/26/2014 4:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,12,10,10,12
10/26/2014 5:00:00 PM,28,12,10,10,10,12,10,12,10,24,40,10,10,10,12,12,12,26,12,10,10,24,10,10,10,10,10,10,10,10,12,10,12,12,10,10,12,10,12,24,40,38,52,42,38,38,60,76,97,111,113,113,111,111,107,107,113,105,103,101
10/26/2014 6:00:00 PM,95,76,58,36,10,10,10,10,28,30,26,10,28,12,10,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,12,10,10,24,40,28,30,40,12,12,12,28,34,32,36
10/26/2014 7:00:00 PM,26,30,12,26,12,10,12,12,10,10,12,10,10,10,12,12,10,10,10,12,10,10,10,10,10,10,12,10,12,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,26
10/26/2014 8:00:00 PM,12,28,26,12,12,12,12,26,26,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,12,10,10,10,10,12,10,10,10,10,10,10,10,10,10,12,10,10,10,10,12,12,10,12,10,12,10,12,10,12
10/26/2014 9:00:00 PM,12,10,10,10,12,10,10,10,10,10,10,10,12,10,10,12,10,10,10,10,10,10,10,10,10,12,12,26,12,12,12,10,10,12,10,10,10,12,10,12,12,10,12,10,10,10,10,12,12,12,10,10,10,10,12,10,10,12,10,10
10/26/2014 10:00:00 PM,12,10,12,32,28,34,26,12,24,12,12,10,12,10,12,10,12,12,10,12,10,12,10,10,12,10,10,10,12,10,12,12,10,10,12,10,12,10,10,12,10,12,10,10,10,12,10,10,10,12,10,10,12,12,12,12,10,12,10,10
10/26/2014 11:00:00 PM,12,10,10,12,10,12,10,12,12,12,10,10,12,12,10,10,10,10,10,10,12,10,12,10,12,12,12,12,12,10,10,12,28,10,10,12,10,10,10,10,10,10,10,10,12,28,12,12,10,10,10,10,10,10,10,10,10,10,10,10
10/27/2014 12:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/27/2014 1:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/27/2014 2:00:00 AM,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/27/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,10,10,10,10,10,10,26,28,30,26,12,10,10,12,12,12,10,10,12,12,12,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/27/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,28,28,26,26,34,28,36,26,12,26,26,12,10,28,28,10,12,10,12,10,10,10,10,10,10,12,28,12,10
10/27/2014 5:00:00 AM,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,26,12,28,36,54,44,42,38,54,60,60,38
10/27/2014 6:00:00 AM,32,26,28,26,12,12,10,12,40,26,26,12,10,10,34,26,12,12,12,26,12,12,12,12,12,28,12,12,12,12,12,10,12,12,10,12,10,12,12,10,12,12,12,12,12,12,10,12,12,12,12,12,10,10,12,12,12,12,10,12
10/27/2014 7:00:00 AM,12,12,12,10,12,10,12,12,10,12,12,10,12,10,12,10,10,12,12,12,10,10,12,26,28,10,12,26,12,10,12,12,12,12,10,12,12,12,12,12,38,12,12,12,12,30,28,12,26,12,12,12,10,12,12,12,12,12,12,12
10/27/2014 8:00:00 AM,12,12,10,12,10,28,28,12,28,26,12,12,12,12,12,12,12,12,12,26,12,12,12,30,12,12,12,12,12,12,12,12,12,10,12,24,12,12,12,12,10,12,12,28,44,42,42,42,72,72,72,72,68,68,72,76,70,72,56,66
10/27/2014 9:00:00 AM,70,66,72,72,68,66,56,42,12,12,12,12,12,10,12,12,12,10,12,12,12,10,12,12,10,10,12,12,10,10,10,12,12,12,12,12,10,12,12,12,10,12,10,12,12,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10
10/27/2014 10:00:00 AM,10,12,12,12,12,12,30,12,12,10,24,54,34,36,42,26,12,10,12,12,12,10,10,10,10,10,12,12,12,10,12,10,12,12,10,10,12,10,12,12,10,10,10,10,10,10,10,10,10,10,10,12,10,12,10,10,10,12,10,12
10/27/2014 11:00:00 AM,10,10,12,10,10,12,10,10,12,10,10,40,30,50,26,10,10,12,12,12,12,10,10,12,12,10,26,12,10,12,12,10,10,12,10,10,10,12,10,10,26,12,12,10,24,12,12,12,12,10,10,12,12,10,12,12,10,10,10,10
10/27/2014 12:00:00 PM,10,10,10,10,12,12,10,12,10,10,10,34,36,40,32,12,10,12,12,10,10,10,10,10,10,10,10,10,10,10,12,12,10,12,28,40,12,12,10,10,10,10,10,12,12,12,12,10,12,10,28,64,74,74,68,74,72,74,68,62
10/27/2014 1:00:00 PM,32,36,12,12,10,12,12,12,10,12,12,26,12,12,12,12,10,10,12,12,12,10,12,10,28,12,24,10,12,12,12,12,12,12,12,12,12,12,12,12,26,12,12,26,12,12,12,12,12,12,10,26,36,32,60,66,52,28,40,12
10/27/2014 2:00:00 PM,12,10,10,10,12,12,10,10,12,12,12,30,12,12,12,10,12,12,10,12,10,12,24,10,12,12,24,12,30,12,12,24,12,12,12,12,12,12,12,10,12,12,12,12,12,12,12,40,60,68,54,64,68,68,70,68,68,68,72,74
10/27/2014 3:00:00 PM,34,10,28,44,62,66,62,60,62,48,64,44,30,36,38,12,38,34,44,34,34,36,42,52,36,32,38,36,42,36,28,26,28,28,42,12,10,12,58,62,70,60,62,68,64,62,62,50,62,62,60,44,56,42,64,70,72,70,72,66
10/27/2014 4:00:00 PM,70,76,72,74,66,68,72,68,72,74,68,72,68,72,66,64,48,26,36,32,36,28,32,36,12,30,40,68,72,66,74,72,68,60,74,66,68,68,66,70,74,66,44,50,36,42,50,74,76,68,66,74,72,78,66,68,68,68,62,72
10/27/2014 5:00:00 PM,74,68,62,72,60,76,66,66,44,36,34,56,76,72,68,76,66,60,68,76,62,62,68,76,60,72,60,26,64,68,62,72,74,72,76,52,30,24,56,50,58,66,52,12,12,34,40,36,36,40,44,50,36,40,40,38,26,36,32,12
10/27/2014 6:00:00 PM,12,32,12,12,10,10,12,12,12,12,28,10,12,12,10,10,10,10,12,12,10,10,10,10,12,10,12,12,12,10,10,10,10,12,26,12,10,12,10,10,10,10,10,10,10,10,12,10,24,10,10,12,10,10,10,10,10,10,10,10
10/27/2014 7:00:00 PM,10,10,10,10,10,10,12,26,30,32,10,10,10,24,24,10,10,10,12,12,12,10,10,12,12,10,10,10,10,24,12,10,10,12,10,10,10,10,12,26,12,10,24,10,12,12,12,10,12,12,10,10,12,10,12,10,12,12,12,12
10/27/2014 8:00:00 PM,10,10,10,10,10,10,10,12,10,10,10,10,12,12,12,10,12,10,10,10,10,28,38,32,12,12,12,12,12,12,12,12,30,34,24,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,24,10,10,10,10,12,12,12,10,12
10/27/2014 9:00:00 PM,10,10,12,10,26,12,10,12,10,12,12,12,10,10,12,12,10,10,12,12,10,10,10,10,10,10,12,24,12,12,10,12,12,10,10,12,24,24,12,12,12,10,12,10,24,28,28,12,10,10,12,12,12,12,12,10,10,12,10,12
10/27/2014 10:00:00 PM,10,10,12,10,12,10,10,10,10,10,10,10,24,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,26,38,50,38,50,48,50,38,28,12,38,34,26,12,12,26,10,12,26,12,10,12,12,10,10,12,12,32,10,10,10
10/27/2014 11:00:00 PM,10,10,10,10,26,12,12,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,12,12,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/28/2014 12:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,26,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10
10/28/2014 1:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/28/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/28/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,26,10,10,10,10,26,10,10,10,10,10,10,10
10/28/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,24,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/28/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/28/2014 6:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/28/2014 7:00:00 AM,10,26,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,12,28,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,26,36,28,24,12,26,36,42,30,12,12,12,10
10/28/2014 8:00:00 AM,10,12,12,12,12,12,64,48,42,44,52,36,36,24,26,12,12,12,12,12,12,12,24,24,12,30,24,28,38,40,34,36,30,32,36,44,44,44,26,26,12,12,34,38,12,12,28,30,12,12,12,32,24,32,32,30,30,32,34,44
10/28/2014 9:00:00 AM,36,30,32,26,12,26,26,28,12,28,12,26,12,32,10,12,12,12,28,10,12,12,12,26,30,24,10,10,34,42,40,40,58,54,24,26,26,12,28,28,12,10,12,36,40,10,12,12,10,10,10,28,24,26,26,12,26,12,36,32
10/28/2014 10:00:00 AM,34,12,10,12,10,28,32,30,26,32,38,58,72,66,70,68,70,68,64,70,70,70,64,68,42,56,34,60,68,64,70,72,68,72,70,64,40,40,34,28,34,36,28,12,32,36,24,12,34,32,26,42,34,28,12,26,12,36,36,32
10/28/2014 11:00:00 AM,32,12,28,12,28,38,28,24,12,26,28,12,32,38,54,28,36,10,12,32,40,38,12,12,30,54,40,38,30,40,38,54,66,70,68,70,70,70,68,58,42,28,36,28,38,44,48,34,26,28,42,52,30,32,30,34,28,12,12,34
10/28/2014 12:00:00 PM,34,38,34,34,44,68,68,68,68,68,68,68,70,66,70,68,64,30,12,48,48,12,12,12,10,12,12,12,10,12,12,12,10,10,26,28,12,10,12,10,12,10,10,12,12,12,12,12,12,12,10,10,10,10,12,12,12,12,10,10
10/28/2014 1:00:00 PM,10,10,12,10,12,10,10,10,10,12,10,12,12,12,10,26,12,12,12,12,12,12,10,10,10,10,10,12,12,10,12,10,12,10,10,12,10,10,12,10,10,10,10,10,12,26,12,60,66,66,66,68,66,68,70,68,72,68,70,44
10/28/2014 2:00:00 PM,42,10,24,36,30,30,26,30,34,30,10,12,28,12,36,12,12,12,34,12,12,10,12,12,12,24,34,10,10,12,10,12,12,28,32,32,12,42,36,26,36,34,36,40,32,12,12,12,10,12,12,10,12,10,12,12,10,10,12,12
10/28/2014 3:00:00 PM,10,10,10,10,12,12,10,12,26,12,12,12,12,26,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,24,12,12,12,10,10,12,10,10,10,12,12,12,28,12,12,12,10,12,10,12,10,10,10,10
10/28/2014 4:00:00 PM,12,10,12,30,38,36,10,12,24,10,34,30,30,30,28,30,44,26,24,24,12,12,12,12,26,12,30,12,12,30,26,12,12,12,12,12,12,10,12,26,12,12,10,12,10,12,12,10,10,12,10,10,10,12,10,12,12,12,10,12
10/28/2014 5:00:00 PM,10,12,10,10,12,10,10,10,10,10,12,12,12,12,10,10,12,12,12,12,12,12,12,10,12,12,12,12,12,10,10,10,12,10,10,10,10,10,12,12,12,10,12,10,10,10,10,12,28,10,12,12,32,26,10,12,10,10,26,26
10/28/2014 6:00:00 PM,12,12,12,12,12,10,28,26,28,26,12,12,24,12,26,12,12,10,12,12,32,12,12,26,26,12,24,24,12,26,12,30,26,12,12,12,30,56,64,60,26,32,12,12,28,26,12,12,26,12,12,12,12,12,26,24,12,12,12,12
10/28/2014 7:00:00 PM,12,12,12,26,28,12,12,10,12,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,12,10,10,10,10,10,10,10,10,10,10,12,12,12,10,12,12,12,26,12,12,10,12,12,26,12,12,10,10,10,12,12,38,30,40,62
10/28/2014 8:00:00 PM,58,48,32,34,32,32,12,12,28,36,34,30,28,12,24,12,28,10,10,12,12,26,12,26,30,26,26,26,12,12,12,30,36,40,36,30,12,26,12,12,12,12,12,10,10,12,10,10,12,12,10,10,10,10,12,12,10,10,12,10
10/28/2014 9:00:00 PM,12,12,12,10,12,36,62,68,68,42,64,70,68,44,12,12,28,12,10,10,12,10,12,12,10,12,12,10,12,10,10,10,12,32,34,28,26,12,10,12,12,12,40,42,56,50,34,52,38,26,28,12,40,30,34,24,24,40,40,42
10/28/2014 10:00:00 PM,38,26,30,42,24,12,12,12,12,12,12,26,12,28,36,24,30,38,12,12,12,12,12,12,12,32,24,12,12,12,12,12,12,26,24,32,26,26,12,26,26,28,12,12,12,10,10,10,10,12,30,32,12,10,12,10,12,12,12,10
10/28/2014 11:00:00 PM,12,12,12,10,12,10,10,10,10,26,12,10,10,10,12,10,10,12,12,12,10,12,10,12,12,12,12,10,10,12,12,10,10,10,10,10,26,12,10,30,28,12,12,12,12,12,12,10,10,10,10,10,10,12,12,12,12,12,12,12
10/29/2014 12:00:00 AM,40,28,12,12,12,10,10,10,10,12,12,10,26,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12
10/29/2014 1:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,12,24,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/29/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/29/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/29/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/29/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/29/2014 6:00:00 AM,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,12,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/29/2014 7:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,12,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
