ActivityHour,Steps00,Steps01,Steps02,Steps03,Steps04,Steps05,Steps06,Steps07,Steps08,Steps09,Steps10,Steps11,Steps12,Steps13,Steps14,Steps15,Steps16,Steps17,Steps18,Steps19,Steps20,Steps21,Steps22,Steps23,Steps24,Steps25,Steps26,Steps27,Steps28,Steps29,Steps30,Steps31,Steps32,Steps33,Steps34,Steps35,Steps36,Steps37,Steps38,Steps39,Steps40,Steps41,Steps42,Steps43,Steps44,Steps45,Steps46,Steps47,Steps48,Steps49,Steps50,Steps51,Steps52,Steps53,Steps54,Steps55,Steps56,Steps57,Steps58,Steps59
10/25/2014 2:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 3:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 4:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 5:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 6:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 7:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 8:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 9:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 10:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 11:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 1:00:00 PM,0,0,0,0,10,28,11,21,25,18,45,17,13,26,15,9,0,0,13,36,60,28,26,39,19,32,7,24,17,47,20,32,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 2:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 3:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,27,0,0,0,0,8,0,13,9,0,26,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 4:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 5:00:00 PM,0,0,0,0,23,42,41,32,27,24,16,35,16,0,27,0,0,34,46,66,31,0,0,0,0,13,62,0,0,0,0,0,0,0,0,0,0,12,14,8,0,0,6,11,0,0,4,0,9,16,0,0,0,0,0,0,60,60,0,0
10/25/2014 6:00:00 PM,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,19,21,60,36,17,11,0,6,43,31,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,31,24,42,15,4,0,0,0,0
10/25/2014 7:00:00 PM,0,7,0,38,50,36,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 8:00:00 PM,0,0,19,9,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,26,78,37,0,0,0,0,0,0,15,17,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 9:00:00 PM,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,17,36,2,0,0,0,0,0,8,32,31
10/25/2014 10:00:00 PM,35,0,0,0,0,19,96,38,0,0,0,13,12,7,0,0,24,8,13,7,5,7,0,22,0,0,0,0,0,0,0,0,9,6,0,0,0,12,0,5,14,0,0,0,9,7,9,0,11,0,0,7,0,0,17,0,6,0,6,0
10/25/2014 11:00:00 PM,0,0,0,0,0,0,6,0,55,12,67,17,8,0,0,0,12,11,0,0,8,0,24,0,0,53,98,52,8,0,0,0,0,46,0,19,0,0,0,37,33,0,0,0,0,0,0,0,0,0,39,24,0,13,0,8,28,12,7,11
10/26/2014 12:00:00 AM,0,34,16,22,0,0,0,15,4,0,19,13,0,21,9,0,11,0,0,0,0,0,7,0,21,23,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,8,0,4,0,0,0,0,0,0,7,0,0,0,0
10/26/2014 1:00:00 AM,0,0,0,0,6,34,38,9,0,0,0,0,0,0,7,0,0,0,0,6,12,43,10,0,0,4,0,0,9,0,0,0,0,0,0,6,42,28,0,0,11,0,0,0,15,31,21,47,3,7,0,0,0,0,0,9,0,21,15,11
10/26/2014 2:00:00 AM,0,7,14,14,0,0,0,0,0,26,24,0,0,0,7,9,11,0,24,10,25,16,10,12,9,4,0,0,10,4,0,0,0,8,0,0,0,0,19,21,21,6,0,7,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 3:00:00 AM,0,0,0,0,0,0,4,5,0,7,0,11,8,0,0,0,6,0,19,0,0,0,7,8,0,61,8,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 4:00:00 AM,0,6,0,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 5:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 6:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 7:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 8:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 9:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 10:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,53,0,0,36,47,0,0,0,0,0,26,19,0,0,0,0,0,36,5,0,0,0,0,0,28,0,45,15,21,18,20,40,47,34,14,0,0,0,0,0,0
10/26/2014 11:00:00 AM,0,0,0,0,0,13,0,0,35,0,0,0,0,0,0,0,0,0,0,6,88,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,44,8,0,0,0,0,21,0,36,40,0,11,79,0,0,0,0,0,0
10/26/2014 12:00:00 PM,0,0,11,0,0,0,5,0,0,0,0,8,0,0,0,11,52,67,0,0,0,44,50,94,96,76,79,60,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,61,84,59,60,0,0,29,55,57
10/26/2014 1:00:00 PM,80,18,2,0,0,0,0,0,36,84,53,0,0,0,17,16,50,94,76,0,0,22,37,54,86,18,0,0,0,0,41,80,75,60,61,92,20,79,30,0,0,0,0,10,9,11,37,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 2:00:00 PM,0,0,0,0,0,0,0,0,0,0,21,56,10,0,21,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,16,10,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
10/26/2014 3:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
10/26/2014 4:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 5:00:00 PM,15,0,0,0,0,0,0,0,0,6,55,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54,51,76,60,48,47,92,119,155,152,155,154,152,153,147,147,154,143,140,138
10/26/2014 6:00:00 PM,127,101,87,39,0,0,0,0,14,23,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,55,15,22,56,0,0,0,15,35,29,43
10/26/2014 7:00:00 PM,10,22,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
10/26/2014 8:00:00 PM,0,13,11,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 9:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 10:00:00 PM,0,0,0,32,19,33,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2014 11:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 1:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 2:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 3:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 4:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,8,7,38,17,44,11,0,12,11,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,19,0,0
10/27/2014 5:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,9,0,17,40,78,66,61,49,80,89,89,51
10/27/2014 6:00:00 AM,27,9,15,9,0,0,0,0,53,8,10,0,0,0,35,11,0,0,0,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 7:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,24,16,0,8,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 8:00:00 AM,0,0,0,0,0,15,16,0,14,10,0,0,0,0,0,0,0,0,0,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,16,68,60,63,60,110,112,112,111,106,104,111,118,109,111,85,101
10/27/2014 9:00:00 AM,108,102,111,110,106,102,85,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 10:00:00 AM,0,0,0,0,0,0,23,0,0,0,6,81,34,41,64,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 11:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,56,21,73,8,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,34,43,52,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,98,115,114,106,115,112,114,105,93
10/27/2014 1:00:00 PM,31,42,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,7,39,28,90,101,77,19,57,0
10/27/2014 2:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,22,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,91,104,81,98,106,106,107,106,106,105,110,115
10/27/2014 3:00:00 PM,33,0,14,65,95,100,93,89,95,70,99,65,24,41,47,0,46,34,67,33,37,39,64,77,45,28,49,45,62,39,19,12,15,16,63,0,0,0,87,95,107,92,94,103,99,93,94,74,95,94,91,65,83,63,98,107,113,109,111,102
10/27/2014 4:00:00 PM,107,118,110,114,102,106,113,104,112,116,105,110,104,111,102,96,69,9,41,29,43,14,27,43,0,22,56,105,112,102,116,112,106,92,114,100,103,104,102,108,114,102,67,71,44,59,71,114,120,105,101,114,110,123,102,106,104,103,94,112
10/27/2014 5:00:00 PM,114,103,95,110,89,117,102,102,67,43,38,82,117,110,103,117,101,91,106,117,93,94,104,118,90,112,91,12,98,103,94,110,116,113,117,75,25,5,84,71,88,101,76,0,0,36,54,42,43,52,66,72,41,57,53,50,10,42,27,0
10/27/2014 6:00:00 PM,0,32,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 7:00:00 PM,0,0,0,0,0,0,0,7,24,26,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 8:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,49,32,0,0,0,0,0,0,0,0,24,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
10/27/2014 9:00:00 PM,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2014 10:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,51,72,46,72,69,73,49,17,0,46,36,11,0,0,12,0,0,8,0,0,0,0,0,0,0,0,30,0,0,0
10/27/2014 11:00:00 PM,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 1:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 2:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 3:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,7,0,0,0,0,0,0,0
10/28/2014 4:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 5:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 6:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 7:00:00 AM,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,44,13,6,0,8,39,63,25,0,0,0,0
10/28/2014 8:00:00 AM,0,0,0,0,0,0,97,69,60,68,75,41,44,5,9,0,0,0,0,0,0,0,4,6,0,25,4,15,47,53,35,44,21,30,39,67,67,65,11,11,0,0,38,48,0,0,19,21,0,0,0,29,6,27,28,23,22,27,38,65
10/28/2014 9:00:00 AM,42,22,32,8,0,8,8,15,0,16,0,8,0,32,0,0,0,0,18,0,0,0,0,8,24,4,0,0,35,62,56,53,88,80,4,10,10,0,17,15,0,0,0,40,57,0,0,0,0,0,0,18,4,10,7,0,8,0,40,31
10/28/2014 10:00:00 AM,35,0,0,0,0,14,27,25,10,29,46,87,111,102,107,105,108,103,98,109,109,107,98,105,59,84,35,92,103,99,109,111,105,111,109,96,52,55,38,17,37,44,17,0,27,39,5,0,34,30,7,62,36,19,0,10,0,45,44,28
10/28/2014 11:00:00 AM,27,0,18,0,17,50,19,6,0,9,18,0,32,50,78,15,43,0,0,26,57,48,0,0,20,80,55,47,23,55,50,78,101,108,105,107,107,108,105,87,64,18,40,19,49,67,69,38,11,13,61,76,25,31,22,38,18,0,0,34
10/28/2014 12:00:00 PM,33,48,38,38,65,104,105,103,103,105,104,103,107,101,108,106,99,24,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,90,102,101,101,104,101,106,107,106,110,103,107,66
10/28/2014 2:00:00 PM,63,0,4,45,22,22,12,22,35,20,0,0,19,0,43,0,0,0,35,0,0,0,0,0,0,6,33,0,0,0,0,0,0,19,30,29,0,61,42,9,43,34,43,57,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 3:00:00 PM,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 4:00:00 PM,0,0,0,20,49,45,0,0,6,0,36,22,24,21,15,22,66,8,5,4,0,0,0,0,8,0,23,0,0,24,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 5:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,30,9,0,0,0,0,8,12
10/28/2014 6:00:00 PM,0,0,0,0,0,0,19,9,15,8,0,0,4,0,11,0,0,0,0,0,32,0,0,7,8,0,4,5,0,7,0,23,10,0,0,0,21,85,97,90,12,26,0,0,19,11,0,0,10,0,0,0,0,0,12,4,0,0,0,0
10/28/2014 7:00:00 PM,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,0,0,0,0,0,0,0,46,21,52,93
10/28/2014 8:00:00 PM,87,69,29,34,27,26,0,0,17,43,34,23,17,0,4,0,13,0,0,0,0,10,0,9,22,10,7,11,0,0,0,23,45,54,43,22,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2014 9:00:00 PM,0,0,0,0,0,41,93,106,104,62,98,109,105,68,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,36,18,7,0,0,0,0,0,52,61,82,74,37,76,47,11,16,0,55,22,37,5,6,54,55,64
10/28/2014 10:00:00 PM,47,9,24,60,5,0,0,0,0,0,0,8,0,19,43,5,23,49,0,0,0,0,0,0,0,29,6,0,0,0,0,0,0,7,6,30,9,8,0,9,12,17,0,0,0,0,0,0,0,0,21,29,0,0,0,0,0,0,0,0
10/28/2014 11:00:00 PM,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/29/2014 12:00:00 AM,54,17,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/29/2014 1:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/29/2014 2:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/29/2014 3:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/29/2014 4:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/29/2014 5:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
